Year,Disaster Group,Disaster Subgroup,Disaster Type,ISO,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Total Damages ('000 US$),CPI,Magnitude,Magnitude Scale
2009,Natural,Hydrological,Flood,NIC,,,2009,7.0,31.0,2009,7.0,31.0,,,6821.0,,6821.0,,82.89324989,,Km2
2009,Natural,Biological,Epidemic,NIC,,,2009,1.0,,2009,10.0,30.0,8.0,,2050.0,,2050.0,,82.89324989,,Vaccinated
2009,Natural,Hydrological,Landslide,NPL,,,2009,7.0,28.0,2009,7.0,28.0,10.0,,,,,,82.89324989,,
2009,Natural,Meteorological,Extreme temperature,NPL,,,2009,12.0,,2010,1.0,,18.0,,,,,,82.89324989,,°C
2009,Natural,Biological,Epidemic,NPL,,,2009,5.0,1.0,2009,8.0,23.0,314.0,,58874.0,,58874.0,,82.89324989,,Vaccinated
2009,Natural,Hydrological,Flood,PAK,33.92,72.25,2009,8.0,15.0,2009,8.0,17.0,36.0,,75000.0,,75000.0,,82.89324989,30560.0,Km2
2009,Natural,Hydrological,Flood,PAK,24.99,67.19,2009,7.0,17.0,2009,7.0,19.0,52.0,70.0,,,70.0,,82.89324989,10370.0,Km2
2009,Natural,Hydrological,Landslide,PER,,,2009,12.0,16.0,2009,12.0,16.0,59.0,25.0,1128.0,,1153.0,,82.89324989,,
2009,Natural,Meteorological,Extreme temperature,PER,,,2009,5.0,,2009,8.0,,274.0,24262.0,,,24262.0,,82.89324989,,°C
2009,Natural,Biological,Epidemic,PER,,,2009,1.0,,2009,11.0,,,,14151.0,,14151.0,,82.89324989,,Vaccinated
2009,Natural,Geophysical,Earthquake,PHL,6.513,124.715,2009,9.0,18.0,2009,9.0,19.0,,2.0,380.0,10.0,392.0,90.0,82.89324989,6.0,Richter
2009,Natural,Hydrological,Flood,PHL,,,2009,7.0,17.0,2009,7.0,17.0,,,920.0,,920.0,,82.89324989,,Km2
2009,Natural,Hydrological,Flood,PHL,,,2009,8.0,5.0,2009,8.0,5.0,,,1578.0,,1578.0,,82.89324989,,Km2
2009,Natural,Meteorological,Storm,PHL,,,2009,7.0,18.0,2009,7.0,18.0,5.0,1.0,248057.0,,248058.0,,82.89324989,,Kph
2009,Natural,Biological,Epidemic,PNG,,,2009,7.0,18.0,2009,11.0,6.0,47.0,,863.0,,863.0,,82.89324989,,Vaccinated
2009,Natural,Biological,Epidemic,PNG,,,2009,8.0,22.0,2009,12.0,18.0,83.0,,1611.0,,1611.0,,82.89324989,,Vaccinated
2009,Natural,Biological,Epidemic,PNG,,,2009,9.0,11.0,2009,12.0,18.0,62.0,,4917.0,,4917.0,,82.89324989,,Vaccinated
2009,Natural,Meteorological,Storm,POL,,,2009,7.0,23.0,2009,7.0,24.0,8.0,82.0,,,82.0,,82.89324989,130.0,Kph
2009,Natural,Meteorological,Extreme temperature,POL,,,2009,11.0,1.0,2010,1.0,26.0,298.0,,,,,,82.89324989,-35.0,°C
2009,Natural,Meteorological,Storm,PRY,,,2009,9.0,8.0,2009,9.0,8.0,,,700.0,,700.0,,82.89324989,,Kph
2009,Natural,Hydrological,Flood,PRY,-25.1,-56.27,2009,9.0,22.0,2009,10.0,23.0,,,12035.0,,12035.0,820.0,82.89324989,163300.0,Km2
2009,Natural,Biological,Epidemic,PRY,,,2009,1.0,,2009,3.0,6.0,8.0,,24.0,,24.0,,82.89324989,1500000.0,Vaccinated
2009,Natural,Climatological,Drought,PRY,,,2009,1.0,,2009,11.0,,,,200000.0,,200000.0,,82.89324989,,Km2
2009,Natural,Meteorological,Extreme temperature,ROU,,,2009,12.0,20.0,2009,12.0,23.0,11.0,,,,,,82.89324989,-20.0,°C
2009,Natural,Hydrological,Flood,SAU,40.23,21.24,2009,11.0,24.0,2009,11.0,26.0,161.0,,,10000.0,10000.0,900000.0,82.89324989,114600.0,Km2
2009,Natural,Hydrological,Flood,SDN,27.01,15.98,2009,8.0,16.0,2009,8.0,26.0,20.0,,111455.0,,111455.0,,82.89324989,59850.0,Km2
2009,Natural,Hydrological,Flood,SEN,15.58,-16.81,2009,8.0,24.0,2009,8.0,25.0,6.0,,264000.0,,264000.0,,82.89324989,8511.0,Km2
2009,Natural,Biological,Epidemic,SLV,,,2009,1.0,,2009,11.0,,7.0,,4598.0,,4598.0,,82.89324989,,Vaccinated
2009,Natural,Climatological,Drought,SLV,,,2009,,12.0,2009,,,,,,,,27000.0,82.89324989,,Km2
2009,Natural,Hydrological,Flood,SOM,,,2009,10.0,23.0,2009,10.0,30.0,,,1750.0,,1750.0,,82.89324989,,Km2
2009,Natural,Hydrological,Flood,TCD,,,2009,9.0,12.0,2009,9.0,14.0,3.0,,,4895.0,4895.0,,82.89324989,,Km2
2009,Natural,Hydrological,Flood,TGO,,,2009,7.0,,2009,7.0,,,,,,,,82.89324989,,Km2
2009,Natural,Hydrological,Flood,THA,18.48,-91.05,2009,11.0,7.0,2009,11.0,8.0,15.0,,200000.0,,200000.0,,82.89324989,35580.0,Km2
2009,Natural,Hydrological,Flood,TUN,,,2009,9.0,22.0,2009,9.0,23.0,17.0,8.0,,,8.0,,82.89324989,,Km2
2009,Natural,Hydrological,Flood,TUR,41.09,38.95,2009,9.0,7.0,2009,9.0,10.0,40.0,20.0,35000.0,,35020.0,550000.0,82.89324989,3167.0,Km2
2009,Natural,Hydrological,Flood,TZA,-6.8,36.02,2009,12.0,25.0,2010,1.0,10.0,18.0,,50000.0,,50000.0,,82.89324989,167300.0,Km2
2009,Natural,Biological,Epidemic,TZA,,,2009,10.0,,2009,10.0,,12.0,,600.0,,600.0,,82.89324989,,Vaccinated
2009,Natural,Biological,Epidemic,UGA,,,2009,3.0,8.0,2009,10.0,29.0,8.0,,368.0,,368.0,,82.89324989,,Vaccinated
2009,Natural,Biological,Epidemic,UGA,,,2009,10.0,,2009,10.0,26.0,9.0,,176.0,,176.0,,82.89324989,,Vaccinated
2009,Natural,Meteorological,Extreme temperature,UKR,,,2009,12.0,21.0,2009,12.0,21.0,27.0,,,,,,82.89324989,-15.0,°C
2009,Natural,Hydrological,Flood,URY,-31.26,-56.48,2009,11.0,21.0,2009,11.0,30.0,1.0,,4000.0,,4000.0,,82.89324989,43490.0,Km2
2009,Natural,Meteorological,Storm,USA,,,2009,5.0,7.0,2009,5.0,9.0,7.0,,,,,850000.0,82.89324989,,Kph
2009,Natural,Meteorological,Storm,USA,,,2009,12.0,23.0,2009,12.0,25.0,19.0,,,,,,82.89324989,,Kph
2009,Natural,Hydrological,Flood,USA,,,2009,9.0,20.0,2009,9.0,21.0,9.0,,3000.0,,3000.0,500000.0,82.89324989,,Km2
2009,Natural,Climatological,Wildfire,USA,,,2009,7.0,7.0,2009,10.0,27.0,2.0,,,192.0,192.0,,82.89324989,,Km2
2009,Natural,Climatological,Drought,VEN,,,2009,11.0,,2010,,,,,,,,,82.89324989,,Km2
2009,Natural,Hydrological,Flood,VNM,20.67,104.3,2009,7.0,3.0,2009,7.0,6.0,20.0,,700000.0,,700000.0,,82.89324989,69860.0,Km2
2009,Natural,Hydrological,Flood,VNM,15.19,108.02,2009,9.0,25.0,2009,9.0,28.0,17.0,,40000.0,,40000.0,,82.89324989,47600.0,Km2
2009,Natural,Hydrological,Landslide,VNM,,,2009,11.0,6.0,2009,11.0,6.0,13.0,1.0,,,1.0,,82.89324989,,
2010,Natural,Meteorological,Storm,ITA,,,2010,10.0,31.0,2010,11.0,2.0,3.0,5.0,,,5.0,872000.0,84.25273272,,Kph
2010,Natural,Meteorological,Storm,JAM,18.19,-77.29,2010,9.0,29.0,2010,9.0,30.0,15.0,26.0,2480.0,,2506.0,150000.0,84.25273272,65.0,Kph
2010,Natural,Meteorological,Storm,LCA,,,2010,10.0,30.0,2010,10.0,30.0,14.0,,181000.0,,181000.0,500.0,84.25273272,150.0,Kph
2010,Natural,Meteorological,Storm,MDG,,,2010,3.0,10.0,2010,3.0,12.0,120.0,132.0,192000.0,,192132.0,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,MEX,,,2010,9.0,25.0,2010,9.0,25.0,3.0,,1075.0,,1075.0,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,PRK,,,2010,9.0,2.0,2010,9.0,2.0,20.0,,40000.0,,40000.0,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,SLV,,,2010,5.0,29.0,2010,6.0,1.0,10.0,3.0,8717.0,2800.0,11520.0,20000.0,84.25273272,,Kph
2010,Natural,Meteorological,Storm,VEN,,,2010,9.0,24.0,2010,9.0,24.0,8.0,,,,,,84.25273272,,Kph
2010,Natural,Geophysical,Earthquake,SLB,-8.783,157.354,2010,1.0,3.0,2010,1.0,3.0,,1.0,1125.0,,1126.0,,84.25273272,7.0,Richter
2010,Natural,Hydrological,Flood,NPL,,,2010,8.0,21.0,2010,8.0,24.0,138.0,,8000.0,,8000.0,,84.25273272,,Km2
2010,Natural,Meteorological,Storm,USA,,,2010,5.0,10.0,2010,5.0,16.0,20.0,,,,,,84.25273272,97.0,Kph
2010,Natural,Hydrological,Flood,PRT,32.76,-16.97,2010,2.0,20.0,2010,2.0,21.0,43.0,18.0,600.0,,618.0,1350000.0,84.25273272,483.0,Km2
2010,Natural,Hydrological,Flood,MEX,19.94,-99.0,2010,1.0,26.0,2010,2.0,13.0,41.0,,20000.0,,20000.0,16000.0,84.25273272,122621.0,Km2
2010,Natural,Climatological,Drought,RUS,,,2010,4.0,1.0,2010,8.0,20.0,,,,,,1400000.0,84.25273272,,Km2
2010,Natural,Meteorological,Storm,MEX,,,2010,8.0,23.0,2010,8.0,24.0,6.0,,154000.0,,154000.0,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,MMR,,,2010,10.0,22.0,2010,10.0,22.0,45.0,49.0,260000.0,,260049.0,57000.0,84.25273272,193.0,Kph
2010,Natural,Climatological,Drought,TTO,,,2010,1.0,,2010,6.0,,,,,,,,84.25273272,,Km2
2010,Natural,Meteorological,Storm,PYF,,,2010,2.0,4.0,2010,2.0,4.0,1.0,11.0,3400.0,,3411.0,11000.0,84.25273272,260.0,Kph
2010,Natural,Meteorological,Storm,SLB,,,2010,3.0,15.0,2010,3.0,15.0,,,,590.0,590.0,,84.25273272,,Kph
2010,Natural,Hydrological,Flood,KEN,0.01,34.5,2010,3.0,1.0,2010,5.0,14.0,94.0,,141164.0,,141164.0,,84.25273272,40320.0,Km2
2010,Natural,Hydrological,Flood,MAR,,,2010,3.0,9.0,2010,3.0,9.0,10.0,6.0,2000.0,,2006.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,MEX,,,2010,9.0,20.0,2010,9.0,20.0,25.0,,1000000.0,,1000000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Landslide,MMR,,,2010,6.0,17.0,2010,6.0,17.0,68.0,,145000.0,,145000.0,,84.25273272,,
2010,Natural,Hydrological,Flood,NPL,28.35,84.78,2010,7.0,25.0,2010,7.0,25.0,12.0,,,,,,84.25273272,132600.0,Km2
2010,Natural,Hydrological,Flood,PAK,,,2010,2.0,8.0,2010,2.0,9.0,22.0,,,,,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PAN,,,2010,6.0,15.0,2010,7.0,,,,1035.0,,1035.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PAN,,,2010,11.0,4.0,2010,11.0,8.0,2.0,96.0,6200.0,,6296.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PAN,8.88,-78.59,2010,12.0,8.0,2010,12.0,17.0,13.0,203.0,24407.0,,24610.0,,84.25273272,23750.0,Km2
2010,Natural,Hydrological,Flood,PHL,,,2010,1.0,14.0,2010,1.0,17.0,2.0,,40198.0,,40198.0,22.0,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PHL,,,2010,9.0,10.0,2010,9.0,17.0,6.0,9.0,46704.0,,46713.0,3156.0,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PHL,8.132,125.57,2010,12.0,24.0,2011,1.0,25.0,110.0,13.0,1972433.0,,1972446.0,47411.0,84.25273272,10773.0,Km2
2010,Natural,Hydrological,Flood,PHL,17.71,121.8,2010,11.0,1.0,2010,11.0,10.0,16.0,,450673.0,,450673.0,,84.25273272,15301.0,Km2
2010,Natural,Hydrological,Flood,TJK,,,2010,5.0,6.0,2010,5.0,10.0,73.0,300.0,6408.0,,6708.0,204000.0,84.25273272,,Km2
2010,Natural,Meteorological,Storm,TWN,,,2010,10.0,22.0,2010,10.0,22.0,32.0,,,,,10000.0,84.25273272,,Kph
2010,Natural,Hydrological,Flood,VEN,9.77,-66.93,2010,11.0,25.0,2010,12.0,6.0,41.0,,94800.0,,94800.0,170000.0,84.25273272,180760.0,Km2
2010,Natural,Hydrological,Flood,KAZ,45.08,79.21,2010,2.0,,2010,3.0,,44.0,700.0,15500.0,,16200.0,34576.0,84.25273272,323800.0,Km2
2010,Natural,Hydrological,Flood,NGA,12.78,4.5,2010,9.0,13.0,2010,9.0,30.0,40.0,200.0,1500000.0,,1500200.0,30000.0,84.25273272,8694.0,Km2
2010,Natural,Hydrological,Flood,POL,,,2010,8.0,7.0,2010,8.0,8.0,3.0,,700.0,,700.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,POL,,,2010,5.0,17.0,2010,5.0,26.0,16.0,,100000.0,,100000.0,3080000.0,84.25273272,,Km2
2010,Natural,Meteorological,Storm,USA,,,2010,5.0,12.0,2010,5.0,16.0,5.0,58.0,,,58.0,2700000.0,84.25273272,,Kph
2010,Natural,Meteorological,Storm,SLV,,,2010,6.0,27.0,2010,6.0,27.0,6.0,,500.0,,500.0,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,USA,,,2010,9.0,3.0,2010,9.0,3.0,1.0,,,,,100000.0,84.25273272,,Kph
2010,Natural,Climatological,Wildfire,RUS,,,2010,7.0,,2010,8.0,6.0,53.0,996.0,5000.0,,5996.0,1800000.0,84.25273272,,Km2
2010,Natural,Meteorological,Storm,MEX,,,2010,6.0,30.0,2010,7.0,7.0,22.0,,170000.0,,170000.0,2000000.0,84.25273272,135.0,Kph
2010,Natural,Meteorological,Storm,MEX,,,2010,9.0,15.0,2010,9.0,17.0,12.0,,230000.0,,230000.0,3900000.0,84.25273272,195.0,Kph
2010,Natural,Meteorological,Storm,PAK,,,2010,6.0,6.0,2010,6.0,7.0,23.0,,4000.0,,4000.0,80000.0,84.25273272,,Kph
2010,Natural,Meteorological,Storm,PHL,17.1,121.47,2010,7.0,12.0,2010,7.0,15.0,146.0,91.0,585383.0,,585474.0,8675.0,84.25273272,120.0,Kph
2010,Natural,Meteorological,Storm,TWN,22.429,120.7,2010,9.0,18.0,2010,9.0,20.0,2.0,100.0,,,100.0,63100.0,84.25273272,220.0,Kph
2010,Natural,Meteorological,Storm,USA,,,2010,6.0,17.0,2010,6.0,20.0,20.0,100.0,,,100.0,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,USA,36.07,-87.28,2010,4.0,30.0,2010,5.0,3.0,30.0,,8000.0,,8000.0,2350000.0,84.25273272,320.0,Kph
2010,Natural,Meteorological,Storm,USA,,,2010,3.0,13.0,2010,3.0,15.0,11.0,,,,,1500000.0,84.25273272,,Kph
2010,Natural,Meteorological,Storm,USA,28.89,-97.06,2010,9.0,7.0,2010,9.0,11.0,8.0,,,,,,84.25273272,,Kph
2010,Natural,Climatological,Drought,LCA,,,2010,1.0,,2010,6.0,,,,,,,,84.25273272,,Km2
2010,Natural,Climatological,Drought,MOZ,,,2010,3.0,,2010,,,,,460000.0,,460000.0,,84.25273272,,Km2
2010,Natural,Climatological,Drought,MRT,,,2010,,,2011,,,,,838000.0,,838000.0,,84.25273272,,Km2
2010,Natural,Climatological,Drought,KEN,,,2011,1.0,,2011,1.0,,,,4300000.0,,4300000.0,,84.25273272,,Km2
2010,Natural,Climatological,Drought,SOM,,,2010,2.0,,2011,11.0,,20000.0,,4000000.0,,4000000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,MAR,9.77,-66.93,2010,11.0,25.0,2010,12.0,6.0,32.0,3.0,75000.0,,75003.0,29000.0,84.25273272,180760.0,Km2
2010,Natural,Meteorological,Storm,PHL,,,2010,8.0,9.0,2010,8.0,9.0,31.0,,1045.0,,1045.0,,84.25273272,95.0,Kph
2010,Natural,Hydrological,Flood,LTU,,,2010,8.0,8.0,2010,8.0,8.0,4.0,,,,,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,ITA,45.13,11.14,2010,11.0,8.0,2010,11.0,11.0,,,300.0,,300.0,,84.25273272,18725.0,Km2
2010,Natural,Meteorological,Extreme temperature,ITA,,,2010,12.0,1.0,2010,12.0,1.0,,,,,,,84.25273272,,°C
2010,Natural,Hydrological,Flood,JPN,,,2010,7.0,18.0,2010,7.0,18.0,10.0,,,,,,84.25273272,,Km2
2010,Natural,Meteorological,Extreme temperature,JPN,,,2010,7.0,19.0,2010,7.0,25.0,170.0,,15000.0,,15000.0,,84.25273272,35.0,°C
2010,Natural,Hydrological,Flood,KAZ,,,2010,3.0,17.0,2010,3.0,24.0,,,8000.0,5000.0,13000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,KEN,1.5,36.0,2010,5.0,8.0,2010,5.0,24.0,100.0,,70000.0,,70000.0,,84.25273272,196100.0,Km2
2010,Natural,Hydrological,Landslide,KEN,,,2010,4.0,30.0,2010,4.0,30.0,10.0,,,,,,84.25273272,,
2010,Natural,Biological,Epidemic,KEN,,,2010,1.0,1.0,2010,5.0,26.0,46.0,,2834.0,,2834.0,,84.25273272,,Vaccinated
2010,Natural,Biological,Epidemic,KEN,,,2010,12.0,27.0,2011,4.0,14.0,11.0,,1046.0,,1046.0,,84.25273272,,Vaccinated
2010,Natural,Hydrological,Landslide,KGZ,,,2010,6.0,3.0,2010,6.0,3.0,,,8350.0,,8350.0,,84.25273272,,
2010,Natural,Biological,Epidemic,KGZ,,,2010,3.0,,2010,5.0,25.0,,141.0,,,141.0,,84.25273272,,Vaccinated
2010,Natural,Hydrological,Flood,KHM,,,2010,10.0,20.0,2010,11.0,9.0,8.0,,,,,70000.0,84.25273272,,Km2
2010,Natural,Meteorological,Storm,KOR,,,2010,9.0,2.0,2010,9.0,2.0,12.0,,41500.0,,41500.0,,84.25273272,120.0,Kph
2010,Natural,Hydrological,Flood,LBR,6.01,-7.2,2010,6.0,25.0,2010,6.0,27.0,1.0,,15486.0,,15486.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,LCA,,,2010,10.0,6.0,2010,10.0,6.0,,,2000.0,,2000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,LKA,7.275,80.3,2010,11.0,10.0,2010,12.0,11.0,7.0,10.0,164183.0,,164193.0,,84.25273272,11880.0,Km2
2010,Natural,Hydrological,Flood,LKA,6.83,80.59,2010,5.0,14.0,2010,5.0,20.0,28.0,,606072.0,,606072.0,105000.0,84.25273272,19210.0,Km2
2010,Natural,Meteorological,Extreme temperature,LTU,,,2010,11.0,27.0,2010,12.0,1.0,5.0,,,,,,84.25273272,,°C
2010,Natural,Meteorological,Storm,LUX,,,2010,2.0,28.0,2010,2.0,28.0,,,,,,31000.0,84.25273272,,Kph
2010,Natural,Hydrological,Flood,MDA,46.82,27.97,2010,7.0,5.0,2010,7.0,7.0,1.0,,12000.0,,12000.0,,84.25273272,12210.0,Km2
2010,Natural,Biological,Insect infestation,MDG,,,2010,10.0,,2011,5.0,,,,2300000.0,,2300000.0,,84.25273272,,
2010,Natural,Geophysical,Earthquake,MEX,32.2861667,-115.2953333,2010,4.0,4.0,2010,4.0,4.0,2.0,232.0,25000.0,,25232.0,1150000.0,84.25273272,7.0,Richter
2010,Natural,Hydrological,Landslide,MEX,,,2010,9.0,21.0,2010,9.0,21.0,27.0,,,,,,84.25273272,,
2010,Natural,Hydrological,Landslide,MEX,,,2010,9.0,28.0,2010,9.0,29.0,44.0,,,,,,84.25273272,,
2010,Natural,Hydrological,Flood,MLI,,,2010,8.0,11.0,2010,8.0,12.0,,,16000.0,,16000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,MLI,,,2010,10.0,4.0,2010,10.0,4.0,,,16000.0,,16000.0,,84.25273272,,Km2
2010,Natural,Climatological,Drought,MLI,,,2010,6.0,,2010,,,,,600000.0,,600000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,MOZ,-19.96,34.25,2010,2.0,22.0,2010,3.0,11.0,5.0,,17000.0,,17000.0,,84.25273272,26370.0,Km2
2010,Natural,Biological,Epidemic,MOZ,,,2010,1.0,1.0,2010,3.0,13.0,44.0,,3188.0,,3188.0,,84.25273272,,Vaccinated
2010,Natural,Hydrological,Flood,MRT,16.245,-7.65,2010,9.0,19.0,2010,9.0,21.0,,,8750.0,,8750.0,,84.25273272,11046.0,Km2
2010,Natural,Biological,Epidemic,MTQ,,,2010,2.0,,2010,8.0,,13.0,,29200.0,,29200.0,,84.25273272,,Vaccinated
2010,Natural,Hydrological,Flood,MWI,,,2010,3.0,22.0,2010,3.0,22.0,,,21290.0,,21290.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,NAM,-18.69,23.23,2010,3.0,24.0,2010,3.0,24.0,8.0,,110000.0,,110000.0,,84.25273272,64630.0,Km2
2010,Natural,Hydrological,Flood,NER,,,2010,7.0,19.0,2010,7.0,23.0,2.0,,,6615.0,6615.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,NER,13.6,14.0,2010,8.0,1.0,2010,8.0,11.0,3.0,,226611.0,,226611.0,,84.25273272,619100.0,Km2
2010,Natural,Biological,Epidemic,NER,,,2010,8.0,,2010,8.0,,16.0,,240.0,,240.0,,84.25273272,,Vaccinated
2010,Natural,Biological,Epidemic,NER,,,2010,1.0,1.0,2010,3.0,22.0,87.0,,977.0,,977.0,,84.25273272,,Vaccinated
2010,Natural,Biological,Epidemic,NGA,,,2010,7.0,23.0,2010,9.0,,1716.0,,41787.0,,41787.0,,84.25273272,,Vaccinated
2010,Natural,Biological,Epidemic,NGA,,,2010,,,2010,3.0,24.0,156.0,,1500.0,,1500.0,,84.25273272,,Vaccinated
2010,Natural,Hydrological,Flood,NIC,,,2010,5.0,26.0,2010,6.0,3.0,,,4860.0,,4860.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,NIC,,,2010,8.0,17.0,2010,9.0,16.0,66.0,,71000.0,,71000.0,,84.25273272,,Km2
2010,Natural,Meteorological,Storm,NIC,,,2010,6.0,27.0,2010,6.0,27.0,5.0,,,,,,84.25273272,,Kph
2010,Natural,Meteorological,Storm,NIC,,,2010,9.0,24.0,2010,9.0,24.0,,,,,,,84.25273272,,Kph
2010,Natural,Biological,Epidemic,NIC,,,2010,10.0,16.0,2010,10.0,16.0,16.0,,395.0,,395.0,,84.25273272,,Vaccinated
2010,Natural,Meteorological,Storm,NLD,,,2010,2.0,28.0,2010,2.0,28.0,,,,,,28000.0,84.25273272,,Kph
2010,Natural,Biological,Epidemic,NPL,,,2010,4.0,,2010,12.0,,65.0,,3972.0,,3972.0,,84.25273272,,Vaccinated
2010,Natural,Biological,Epidemic,NPL,,,2010,7.0,28.0,2010,8.0,14.0,8.0,,1400.0,,1400.0,,84.25273272,,Vaccinated
2010,Natural,Geophysical,Earthquake,NZL,-43.522,171.83,2010,9.0,4.0,2010,9.0,4.0,,2.0,300000.0,,300002.0,6500000.0,84.25273272,7.0,Richter
2010,Natural,Meteorological,Storm,OMN,,,2010,6.0,6.0,2010,6.0,6.0,16.0,,,,,1000000.0,84.25273272,,Kph
2010,Natural,Hydrological,Flood,PAK,30.51,66.95,2010,7.0,21.0,2010,7.0,23.0,60.0,,4000.0,,4000.0,,84.25273272,14180.0,Km2
2010,Natural,Hydrological,Flood,PAK,,,2010,7.0,28.0,2010,8.0,7.0,1985.0,2946.0,20356550.0,,20359496.0,9500000.0,84.25273272,160000.0,Km2
2010,Natural,Hydrological,Flood,PAK,36.03,72.08,2010,6.0,22.0,2010,6.0,24.0,46.0,,,,,,84.25273272,9326.0,Km2
2010,Natural,Hydrological,Landslide,PAK,,,2010,2.0,18.0,2010,2.0,18.0,31.0,72.0,3633.0,,3705.0,,84.25273272,,
2010,Natural,Hydrological,Landslide,PAK,,,2010,1.0,4.0,2010,1.0,4.0,19.0,,26700.0,,26700.0,18000.0,84.25273272,,
2010,Natural,Hydrological,Flood,PAN,9.11,-82.64,2010,1.0,11.0,2010,1.0,13.0,,,1000.0,,1000.0,,84.25273272,23340.0,Km2
2010,Natural,Hydrological,Flood,PER,-4.68,-78.29,2010,2.0,10.0,2010,2.0,17.0,20.0,,80000.0,,80000.0,,84.25273272,305800.0,Km2
2010,Natural,Hydrological,Landslide,PER,,,2010,4.0,1.0,2010,4.0,6.0,68.0,54.0,,1000.0,1054.0,,84.25273272,,
2010,Natural,Meteorological,Extreme temperature,PER,,,2010,7.0,,2011,1.0,,409.0,,57600.0,,57600.0,,84.25273272,,°C
2010,Natural,Biological,Epidemic,PER,,,2010,12.0,,2011,5.0,31.0,13.0,,31703.0,,31703.0,,84.25273272,,Vaccinated
2010,Natural,Geophysical,Volcanic activity,PHL,12.77,124.05,2010,11.0,9.0,2010,11.0,9.0,,,14161.0,,14161.0,,84.25273272,,
2010,Natural,Hydrological,Flood,PHL,,,2010,8.0,15.0,2010,8.0,15.0,,,505.0,,505.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PHL,,,2010,1.0,17.0,2010,1.0,17.0,1.0,,15480.0,,15480.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PHL,6.78,125.3,2010,5.0,28.0,2010,6.0,1.0,27.0,,40000.0,,40000.0,,84.25273272,22340.0,Km2
2010,Natural,Hydrological,Flood,PHL,,,2010,6.0,1.0,2010,6.0,1.0,,,200000.0,,200000.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,PHL,,,2010,7.0,13.0,2010,7.0,31.0,,,80920.0,,80920.0,,84.25273272,,Km2
2010,Natural,Hydrological,Landslide,PHL,,,2010,1.0,1.0,2010,1.0,1.0,2.0,2.0,925.0,,927.0,78.0,84.25273272,,
2010,Natural,Meteorological,Storm,PHL,,,2010,10.0,18.0,2010,10.0,18.0,35.0,42.0,2008984.0,,2009026.0,275745.0,84.25273272,260.0,Kph
2010,Natural,Biological,Epidemic,PHL,,,2010,1.0,1.0,2010,11.0,,737.0,123939.0,,,123939.0,,84.25273272,,Vaccinated
2010,Natural,Meteorological,Extreme temperature,POL,,,2010,11.0,,2011,2.0,,200.0,,,,,,84.25273272,-33.0,°C
2010,Natural,Hydrological,Flood,PRK,39.59,125.71,2010,7.0,27.0,2010,8.0,8.0,,,17000.0,,17000.0,,84.25273272,51190.0,Km2
2010,Natural,Hydrological,Flood,PRK,40.365,124.97,2010,8.0,21.0,2010,8.0,21.0,,,38785.0,,38785.0,,84.25273272,305538.0,Km2
2010,Natural,Meteorological,Storm,PRT,,,2010,2.0,27.0,2010,2.0,27.0,3.0,,,,,270000.0,84.25273272,140.0,Kph
2010,Natural,Meteorological,Extreme temperature,PRT,,,2010,12.0,,2010,12.0,,,,,,,,84.25273272,,°C
2010,Natural,Meteorological,Extreme temperature,PRY,,,2010,7.0,,2010,7.0,,12.0,,,,,,84.25273272,,°C
2010,Natural,Biological,Epidemic,PRY,,,2011,1.0,,2011,,,,,13681.0,,13681.0,,84.25273272,,Vaccinated
2010,Natural,Hydrological,Flood,PSE,,,2010,1.0,18.0,2010,1.0,19.0,,,,500.0,500.0,,84.25273272,,Km2
2010,Natural,Hydrological,Flood,ROU,,,2010,6.0,21.0,2010,7.0,3.0,26.0,,12237.0,,12237.0,1111428.0,84.25273272,,Km2
